x,y,h,rho
-0.34443551896304353,-0.28852482319571243,0.12649110640673517,1
-0.3062243890201076,-0.052408355763302356,0.12649110640673517,1
0.14444594556511223,-0.16827781436728387,0.12649110640673517,1
-0.2696000751562597,0.38452448487332147,0.12649110640673517,1
-0.0353809242064206,0.3492301567219282,0.12649110640673517,1
-0.08126462166644718,0.19723369176965141,0.12649110640673517,1
0.11642874750356844,0.5889438008429275,0.12649110640673517,1
0.24294843682590472,0.050413269117791246,0.12649110640673517,1
0.11710828300428554,0.36143212456843943,0.12649110640673517,1
0.32169280656202454,-0.3797800097271202,0.12649110640673517,1
-0.3034486937642501,-0.6241011683890101,0.12649110640673517,1
-0.056421994951891354,-0.5566157912644277,0.12649110640673517,1
0.31136943952887086,-0.6114554271119462,0.12649110640673517,1
0.07708388831118046,0.7025484068465486,0.12649110640673517,1
-0.04358552259368539,0.7196099337069207,0.12649110640673517,1
0.007924435815735816,-0.18974244458647604,0.12649110640673517,1
0.305202645562961,0.6156413346175716,0.12649110640673517,1
-0.4175707477888879,-0.5585036721718004,0.12649110640673517,1
0.37256523072341574,-0.24390057743219098,0.12649110640673517,1
0.24856890183860522,-0.20006038907638132,0.12649110640673517,1
-0.32014779646107167,0.6288706594672818,0.12649110640673517,1
0.5509093811500755,0.2838601708037488,0.12649110640673517,1
-0.4138326424768046,0.34377348538839936,0.12649110640673517,1
0.018340541802969013,-0.3733096864216133,0.12649110640673517,1
0.2914916847589329,-0.5742049141388645,0.12649110640673517,1
0.5500137515401086,-0.027749794092375886,0.12649110640673517,1
0.2505234319218753,0.0513039013901944,0.12649110640673517,1
-0.26653791198036314,-0.33417436581989657,0.12649110640673517,1
0.4218181846386081,-0.5660156905341281,0.12649110640673517,1
-0.7109929604597441,-0.11986470649387507,0.12649110640673517,1
0.28574051259518785,0.542534119594885,0.12649110640673517,1
-0.3263211692945242,-0.3454902294801863,0.12649110640673517,1
0.05971939604442611,-0.5878487882349716,0.12649110640673517,1
-0.5380039272878087,0.43589480797789387,0.12649110640673517,1
-0.11883088120411496,-0.11182563508203963,0.12649110640673517,1
-0.3399606517645114,0.13165031676091563,0.12649110640673517,1
0.2962959584888161,-0.6505817638401495,0.12649110640673517,1
0.3460044311604823,0.04519203326503482,0.12649110640673517,1
-0.06532241932094093,-0.5074651412735885,0.12649110640673517,1
0.4439001562310879,-0.3640579309282362,0.12649110640673517,1
-0.5806608435447,-0.2871778514006712,0.12649110640673517,1
0.6606467504099682,-0.2928871413907992,0.12649110640673517,1
-0.27735358668797905,-0.6240975135249439,0.12649110640673517,1
-0.21077673441326644,-0.6970353715662815,0.12649110640673517,1
0.05036597648124754,-0.07060173283562758,0.12649110640673517,1
-0.15131604834801446,0.03776789368643365,0.12649110640673517,1
0.3712444880124767,-0.47366093825342503,0.12649110640673517,1
-0.3450737464451322,-0.27577463880822406,0.12649110640673517,1
0.38583678974918445,-0.06415348750608535,0.12649110640673517,1
-0.6633688254516333,-0.20535579126511128,0.12649110640673517,1
-0.5891121396416918,0.09421206272889412,0.12649110640673517,1
0.7419950259314845,-0.0955526763000529,0.12649110640673517,1
-0.04154685952766082,-0.45696586007502793,0.12649110640673517,1
-0.4469443325678014,0.04021500319008117,0.12649110640673517,1
-0.7338209081569455,0.09924005831609248,0.12649110640673517,1
-0.44390030035942946,-0.5647625702579766,0.12649110640673517,1
-0.04952716102026062,-0.22767561249746507,0.12649110640673517,1
0.03355312950147158,-0.4695867515403179,0.12649110640673517,1
-0.08342729157689502,-0.1330243099185651,0.12649110640673517,1
-0.2285818893304419,0.3862243671457645,0.12649110640673517,1
-0.4895873257491057,0.3387979825962369,0.12649110640673517,1
0.3172269597818656,-0.5488229544789954,0.12649110640673517,1
-0.36484159585214765,0.6073373226173743,0.12649110640673517,1
